1	205	3	0	0	1
1	1	3	0	1	1
1	207	3	1	0	1
1	21	3	1	1	1
1	2	4	1	0	1
1	3	5	0	0	1
1	69	5	0	1	1
1	4	6	0	0	1
1	197	6	1	1	1
1	5	7	0	0	1
1	6	8	0	1	1
1	380	9	0	0	1
1	7	9	1	0	1
2	205	3	0	0	1
2	1	3	0	1	1
2	207	3	1	0	1
2	21	3	1	1	1
2	206	4	0	1	1
2	8	4	1	0	1
2	134	4	1	1	1
2	147	5	0	0	1
2	9	5	0	1	1
2	135	5	1	0	1
2	238	5	1	1	1
2	256	6	0	0	1
2	10	6	1	0	1
2	11	7	0	0	1
2	64	7	0	1	1
2	432	8	0	0	1
2	12	8	0	1	1
2	171	8	1	0	1
2	161	8	1	1	1
2	13	9	1	0	1
2	14	10	0	0	1
3	205	3	0	0	1
3	1	3	0	1	1
3	207	3	1	0	1
3	21	3	1	1	1
3	15	4	1	0	1
3	16	5	0	1	1
3	17	6	1	0	1
3	18	7	0	0	1
3	19	8	0	1	1
3	20	9	1	0	1
4	205	3	0	0	1
4	1	3	0	1	1
4	207	3	1	0	1
4	21	3	1	1	1
4	206	4	0	1	1
4	8	4	1	0	1
4	134	4	1	1	1
4	147	5	0	0	1
4	9	5	0	1	1
4	135	5	1	0	1
4	238	5	1	1	1
4	22	6	1	0	1
4	23	7	0	0	1
4	24	8	0	0	1
4	25	9	0	0	1
4	151	9	0	1	1
4	26	10	0	1	1
4	346	11	0	0	1
4	27	11	1	0	1
5	205	3	0	0	1
5	1	3	0	1	1
5	207	3	1	0	1
5	21	3	1	1	1
5	28	4	1	0	1
5	29	5	0	0	1
5	30	6	0	1	1
5	126	7	0	0	1
5	31	7	1	1	1
5	32	8	1	0	1
5	33	9	0	0	1
5	208	9	0	1	1
6	205	3	0	0	1
6	1	3	0	1	1
6	207	3	1	0	1
6	21	3	1	1	1
6	34	4	1	1	1
6	35	5	1	0	1
7	205	3	0	0	1
7	1	3	0	1	1
7	207	3	1	0	1
7	21	3	1	1	1
7	36	4	1	0	1
7	37	5	0	0	1
7	38	6	0	0	1
7	39	7	0	0	1
7	211	7	1	0	1
8	147	3	0	0	1
8	9	3	0	1	1
8	135	3	1	0	1
8	238	3	1	1	1
8	256	4	0	0	1
8	10	4	1	0	1
8	40	5	0	0	1
8	41	6	0	0	1
8	42	7	0	0	1
8	43	8	0	0	1
9	205	3	0	0	1
9	1	3	0	1	1
9	207	3	1	0	1
9	21	3	1	1	1
9	44	4	1	0	1
9	45	5	0	0	1
9	46	6	0	0	1
9	202	7	0	0	1
9	47	7	0	1	1
9	62	8	0	0	1
9	48	8	1	0	1
10	205	3	0	0	1
10	1	3	0	1	1
10	207	3	1	0	1
10	21	3	1	1	1
10	206	4	0	1	1
10	8	4	1	0	1
10	134	4	1	1	1
10	147	5	0	0	1
10	9	5	0	1	1
10	135	5	1	0	1
10	238	5	1	1	1
