1	208	3	0	0	1
1	1	3	0	1	1
1	210	3	1	0	1
1	15	3	1	1	1
1	2	4	1	0	1
1	3	5	0	0	1
1	28	5	0	1	1
1	4	6	0	0	1
1	205	6	1	1	1
1	5	7	0	0	1
1	6	8	0	1	1
1	7	9	1	0	1
2	208	3	0	0	1
2	1	3	0	1	1
2	210	3	1	0	1
2	15	3	1	1	1
2	209	4	0	1	1
2	8	4	1	0	1
2	133	4	1	1	1
2	320	5	0	0	1
2	9	5	0	1	1
2	46	5	1	0	1
2	241	5	1	1	1
2	94	6	0	0	1
2	10	6	1	0	1
2	168	6	1	1	1
2	11	7	0	0	1
2	66	7	0	1	1
2	444	8	0	0	1
2	12	8	0	1	1
2	176	8	1	0	1
2	157	8	1	1	1
2	13	9	1	0	1
2	14	10	0	0	1
2	413	10	0	1	1
3	208	3	0	0	1
3	1	3	0	1	1
3	210	3	1	0	1
3	15	3	1	1	1
3	209	4	0	1	1
3	8	4	1	0	1
3	133	4	1	1	1
3	320	5	0	0	1
3	9	5	0	1	1
3	46	5	1	0	1
3	241	5	1	1	1
3	16	6	1	0	1
3	17	7	0	0	1
3	18	8	0	0	1
3	19	9	0	0	1
3	145	9	0	1	1
3	20	10	0	1	1
3	349	11	0	0	1
3	21	11	1	0	1
4	208	3	0	0	1
4	1	3	0	1	1
4	210	3	1	0	1
4	15	3	1	1	1
4	22	4	1	0	1
4	23	5	0	1	1
4	24	6	1	0	1
4	25	7	0	0	1
4	335	7	0	1	1
4	26	8	0	0	1
4	442	8	1	0	1
4	27	9	0	0	1
4	3	10	0	0	1
4	28	10	0	1	1
4	64	11	0	0	1
4	29	11	1	0	1
4	30	12	0	1	1
4	31	13	1	0	1
4	32	14	0	0	1
4	33	15	0	0	1
5	208	3	0	0	1
5	1	3	0	1	1
5	210	3	1	0	1
5	15	3	1	1	1
5	34	4	1	0	1
5	35	5	0	0	1
5	36	6	0	1	1
5	185	7	0	0	1
5	37	7	1	1	1
5	38	8	1	0	1
5	39	9	0	0	1
5	197	9	0	1	1
6	208	3	0	0	1
6	1	3	0	1	1
6	210	3	1	0	1
6	15	3	1	1	1
6	40	4	1	1	1
6	41	5	1	0	1
7	320	3	0	0	1
7	9	3	0	1	1
7	46	3	1	0	1
7	241	3	1	1	1
7	94	4	0	0	1
7	10	4	1	0	1
7	168	4	1	1	1
7	42	5	0	0	1
7	43	6	0	0	1
7	44	7	0	0	1
7	45	8	0	0	1
8	320	3	0	0	1
8	9	3	0	1	1
8	46	3	1	0	1
8	241	3	1	1	1
8	47	4	0	0	1
8	48	5	0	0	1
8	49	6	0	0	1
8	50	7	0	1	1
8	51	8	1	0	1
8	52	9	0	1	1
8	167	10	0	0	1
8	53	10	1	0	1
8	90	10	1	1	1
9	208	3	0	0	1
9	1	3	0	1	1
9	210	3	1	0	1
9	15	3	1	1	1
9	54	4	1	0	1
9	55	5	0	0	1
9	56	6	0	0	1
9	57	7	0	1	1
9	64	8	0	0	1
9	29	8	1	0	1
10	208	3	0	0	1
10	1	3	0	1	1
10	210	3	1	0	1
10	15	3	1	1	1
10	209	4	0	1	1
10	8	4	1	0	1
10	133	4	1	1	1
10	320	5	0	0	1
10	9	5	0	1	1
10	46	5	1	0	1
10	241	5	1	1	1
10	454	6	0	0	1
10	321	6	0	1	1
10	58	6	1	0	1
10	59	7	0	1	1
10	60	8	1	0	1
10	61	9	0	0	1
10	62	10	0	1	1
10	63	11	1	0	1
11	208	3	0	0	1
11	1	3	0	1	1
11	210	3	1	0	1
11	15	3	1	1	1
11	2	4	1	0	1
11	3	5	0	0	1
11	28	5	0	1	1
11	64	6	0	0	1
11	29	6	1	0	1
11	65	7	0	0	1
11	11	8	0	0	1
11	66	8	0	1	1
11	67	9	1	0	1
11	315	10	0	0	1
11	68	10	0	1	1
11	69	11	1	0	1
11	70	12	0	1	1
11	7	13	1	0	1
12	208	3	0	0	1
12	1	3	0	1	1
12	210	3	1	0	1
12	15	3	1	1	1
12	217	4	0	0	1
12	278	4	0	1	1
12	71	4	1	0	1
12	532	4	1	1	1
12	182	5	0	0	1
12	72	5	0	1	1
12	178	5	1	0	1
12	73	6	1	0	1
12	74	7	0	0	1
12	441	7	0	1	1
12	26	8	0	0	1
12	442	8	1	0	1
12	27	9	0	0	1
12	3	10	0	0	1
12	28	10	0	1	1
12	75	11	1	0	1
13	208	3	0	0	1
13	1	3	0	1	1
13	210	3	1	0	1
13	15	3	1	1	1
13	2	4	1	0	1
13	3	5	0	0	1
13	28	5	0	1	1
13	64	6	0	0	1
13	29	6	1	0	1
14	208	3	0	0	1
14	1	3	0	1	1
14	210	3	1	0	1
14	15	3	1	1	1
14	76	4	1	0	1
14	77	5	0	0	1
14	119	5	1	0	1
14	78	6	0	0	1
14	79	7	0	1	1
14	80	8	1	0	1
15	208	3	0	0	1
15	1	3	0	1	1
15	210	3	1	0	1
15	15	3	1	1	1
15	81	4	1	0	1
15	82	5	0	0	1
15	83	6	0	0	1
15	273	6	0	1	1
15	84	7	0	0	1
15	85	8	0	1	1
15	86	9	1	0	1
15	436	10	0	0	1
15	87	10	0	1	1
15	437	11	0	0	1
15	88	11	1	0	1
15	325	11	1	1	1
15	89	12	0	1	1
15	167	13	0	0	1
15	53	13	1	0	1
15	90	13	1	1	1
15	91	14	1	0	1
15	39	15	0	0	1
15	197	15	0	1	1
16	208	3	0	0	1
16	1	3	0	1	1
16	210	3	1	0	1
16	15	3	1	1	1
16	22	4	1	0	1
16	14	5	0	0	1
16	413	5	0	1	1
16	92	6	0	0	1
16	93	7	0	0	1
16	196	7	0	1	1
16	94	8	0	0	1
16	10	8	1	0	1
16	168	8	1	1	1
16	62	9	0	1	1
16	63	10	1	0	1
17	320	3	0	0	1
17	9	3	0	1	1
17	46	3	1	0	1
17	241	3	1	1	1
17	95	4	1	0	1
17	96	5	0	0	1
17	97	6	0	0	1
17	260	6	0	1	1
17	98	7	0	1	1
17	99	8	1	0	1
17	100	9	0	1	1
17	316	10	0	0	1
17	101	10	1	0	1
18	208	3	0	0	1
18	1	3	0	1	1
18	210	3	1	0	1
18	15	3	1	1	1
18	81	4	1	0	1
18	262	5	0	0	1
18	102	5	0	1	1
18	60	6	1	0	1
18	61	7	0	0	1
18	62	8	0	1	1
18	103	9	1	0	1
18	104	10	0	1	1
18	105	11	1	0	1
19	208	3	0	0	1
19	1	3	0	1	1
19	210	3	1	0	1
19	15	3	1	1	1
19	217	4	0	0	1
19	278	4	0	1	1
19	71	4	1	0	1
19	532	4	1	1	1
19	106	5	0	1	1
19	107	6	1	0	1
19	108	7	0	1	1
19	109	8	1	0	1
19	110	9	0	0	1
19	83	10	0	0	1
19	273	10	0	1	1
19	111	11	0	0	1
19	112	12	0	1	1
19	517	13	0	0	1
19	113	13	1	0	1
19	114	14	0	1	1
19	437	15	0	0	1
19	88	15	1	0	1
19	325	15	1	1	1
20	320	3	0	0	1
20	9	3	0	1	1
20	46	3	1	0	1
20	241	3	1	1	1
21	208	3	0	0	1
21	1	3	0	1	1
21	210	3	1	0	1
21	15	3	1	1	1
21	115	4	1	0	1
21	116	5	0	0	1
21	117	6	0	0	1
21	343	6	1	0	1
21	148	6	1	1	1
21	118	7	0	1	1
21	77	8	0	0	1
21	119	8	1	0	1
22	208	3	0	0	1
22	1	3	0	1	1
22	210	3	1	0	1
22	15	3	1	1	1
22	76	4	1	0	1
22	120	5	0	0	1
22	186	5	1	0	1
22	121	6	0	0	1
22	25	7	0	0	1
22	335	7	0	1	1
22	26	8	0	0	1
22	442	8	1	0	1
23	208	3	0	0	1
23	1	3	0	1	1
23	210	3	1	0	1
23	15	3	1	1	1
23	54	4	1	0	1
23	122	5	0	1	1
23	123	6	1	1	1
23	124	7	1	0	1
23	125	8	0	0	1
23	126	9	0	0	1
23	434	9	0	1	1
23	127	10	0	0	1
24	208	3	0	0	1
24	1	3	0	1	1
24	210	3	1	0	1
24	15	3	1	1	1
24	253	4	0	0	1
24	128	4	1	0	1
24	129	5	0	0	1
24	130	6	0	0	1
24	131	7	0	0	1
24	132	8	0	0	1
25	208	3	0	0	1
25	1	3	0	1	1
25	210	3	1	0	1
25	15	3	1	1	1
25	209	4	0	1	1
25	8	4	1	0	1
25	133	4	1	1	1
25	320	5	0	0	1
25	9	5	0	1	1
25	46	5	1	0	1
25	241	5	1	1	1
25	134	6	0	0	1
25	476	6	1	0	1
25	238	6	1	1	1
25	135	7	0	0	1
25	136	8	0	0	1
25	137	9	0	0	1
25	161	9	1	0	1
25	138	10	0	1	1
25	139	11	1	0	1
25	293	11	1	1	1
26	208	3	0	0	1
26	1	3	0	1	1
26	210	3	1	0	1
26	15	3	1	1	1
26	253	4	0	0	1
26	128	4	1	0	1
26	140	5	0	0	1
26	141	6	0	1	1
26	237	6	1	0	1
26	142	7	1	1	1
26	208	8	0	0	1
26	1	8	0	1	1
26	210	8	1	0	1
26	15	8	1	1	1
26	209	9	0	1	1
26	8	9	1	0	1
26	133	9	1	1	1
26	208	10	0	0	1
26	1	10	0	1	1
26	210	10	1	0	1
26	15	10	1	1	1
26	253	11	0	0	1
26	128	11	1	0	1
26	140	12	0	0	1
26	143	13	0	0	1
27	208	3	0	0	1
27	1	3	0	1	1
27	210	3	1	0	1
27	15	3	1	1	1
27	144	4	1	0	1
27	179	4	1	1	1
27	19	5	0	0	1
27	145	5	0	1	1
27	146	6	1	0	1
27	147	7	0	1	1
27	117	8	0	0	1
27	343	8	1	0	1
27	148	8	1	1	1
27	38	9	1	0	1
27	39	10	0	0	1
27	197	10	0	1	1
28	149	3	0	0	1
28	397	3	0	1	1
28	150	4	0	0	1
28	151	5	0	0	1
28	152	6	0	0	1
29	208	3	0	0	1
29	1	3	0	1	1
29	210	3	1	0	1
29	15	3	1	1	1
29	22	4	1	0	1
29	23	5	0	1	1
29	153	6	1	0	1
29	154	7	0	0	1
29	155	8	0	0	1
29	510	9	0	0	1
29	156	9	0	1	1
29	444	10	0	0	1
29	12	10	0	1	1
29	176	10	1	0	1
29	157	10	1	1	1
29	158	11	1	0	1
29	230	11	1	1	1
29	39	12	0	0	1
29	197	12	0	1	1
30	159	3	0	0	1
30	523	3	0	1	1
30	160	4	0	1	1
30	137	5	0	0	1
30	161	5	1	0	1
30	162	6	0	1	1
30	455	7	0	0	1
30	163	7	1	0	1
31	208	3	0	0	1
31	1	3	0	1	1
31	210	3	1	0	1
31	15	3	1	1	1
31	22	4	1	0	1
31	350	5	0	0	1
31	164	5	0	1	1
31	487	6	0	0	1
31	165	6	1	0	1
31	166	7	0	0	1
31	167	8	0	0	1
31	53	8	1	0	1
31	90	8	1	1	1
32	208	3	0	0	1
32	1	3	0	1	1
32	210	3	1	0	1
32	15	3	1	1	1
32	209	4	0	1	1
32	8	4	1	0	1
32	133	4	1	1	1
32	320	5	0	0	1
32	9	5	0	1	1
32	46	5	1	0	1
32	241	5	1	1	1
32	94	6	0	0	1
32	10	6	1	0	1
32	168	6	1	1	1
32	169	7	1	1	1
32	170	8	1	1	1
32	171	9	1	0	1
32	172	10	0	0	1
32	173	11	0	0	1
32	174	12	0	0	1
32	175	13	0	0	1
33	208	3	0	0	1
33	1	3	0	1	1
33	210	3	1	0	1
33	15	3	1	1	1
33	209	4	0	1	1
33	8	4	1	0	1
33	133	4	1	1	1
33	320	5	0	0	1
33	9	5	0	1	1
33	46	5	1	0	1
33	241	5	1	1	1
33	94	6	0	0	1
33	10	6	1	0	1
33	168	6	1	1	1
33	11	7	0	0	1
33	66	7	0	1	1
33	444	8	0	0	1
33	12	8	0	1	1
33	176	8	1	0	1
33	157	8	1	1	1
33	177	9	0	1	1
33	249	9	1	0	1
33	182	10	0	0	1
33	72	10	0	1	1
33	178	10	1	0	1
34	208	3	0	0	1
34	1	3	0	1	1
34	210	3	1	0	1
34	15	3	1	1	1
