1	213	3	0	0	1
1	1	3	0	1	1
1	215	3	1	0	1
1	14	3	1	1	1
1	2	4	1	0	1
1	3	5	0	0	1
1	29	5	0	1	1
1	4	6	0	0	1
1	206	6	1	1	1
1	5	7	0	0	1
1	6	8	0	1	1
1	388	9	0	0	1
1	7	9	1	0	1
2	213	3	0	0	1
2	1	3	0	1	1
2	215	3	1	0	1
2	14	3	1	1	1
2	8	4	1	0	1
2	9	5	0	1	1
2	10	6	1	0	1
2	11	7	0	0	1
2	321	8	0	0	1
2	12	8	0	1	1
2	447	9	0	0	1
2	13	9	1	0	1
3	213	3	0	0	1
3	1	3	0	1	1
3	215	3	1	0	1
3	14	3	1	1	1
3	214	4	0	1	1
3	15	4	1	0	1
3	142	4	1	1	1
3	149	5	0	0	1
3	16	5	0	1	1
3	50	5	1	0	1
3	257	5	1	1	1
3	17	6	1	0	1
3	18	7	0	0	1
3	19	8	0	0	1
3	20	9	0	0	1
3	153	9	0	1	1
3	21	10	0	1	1
3	22	11	1	0	1
4	213	3	0	0	1
4	1	3	0	1	1
4	215	3	1	0	1
4	14	3	1	1	1
4	23	4	1	0	1
4	24	5	0	1	1
4	25	6	1	0	1
4	26	7	0	0	1
4	459	7	0	1	1
4	27	8	0	0	1
4	450	8	1	0	1
4	28	9	0	0	1
4	3	10	0	0	1
4	29	10	0	1	1
4	69	11	0	0	1
4	30	11	1	0	1
4	31	12	0	1	1
4	32	13	1	0	1
4	33	14	0	0	1
4	34	15	0	0	1
5	213	3	0	0	1
5	1	3	0	1	1
5	215	3	1	0	1
5	14	3	1	1	1
5	35	4	1	0	1
5	36	5	0	0	1
5	37	6	0	1	1
5	129	7	0	0	1
5	38	7	1	1	1
5	39	8	1	0	1
5	40	9	0	0	1
5	199	9	0	1	1
6	213	3	0	0	1
6	1	3	0	1	1
6	215	3	1	0	1
6	14	3	1	1	1
6	41	4	1	0	1
6	42	5	0	0	1
6	43	6	0	0	1
6	44	7	0	0	1
6	186	7	1	0	1
7	149	3	0	0	1
7	16	3	0	1	1
7	50	3	1	0	1
7	257	3	1	1	1
7	98	4	0	0	1
7	45	4	1	0	1
7	172	4	1	1	1
7	46	5	0	0	1
7	47	6	0	0	1
7	48	7	0	0	1
7	49	8	0	0	1
8	149	3	0	0	1
8	16	3	0	1	1
8	50	3	1	0	1
8	257	3	1	1	1
8	51	4	0	0	1
8	52	5	0	0	1
8	53	6	0	0	1
8	54	7	0	1	1
8	55	8	1	0	1
8	56	9	0	1	1
8	171	10	0	0	1
8	57	10	1	0	1
8	94	10	1	1	1
