0  0 0 0 1
0  1 1 1 0
0  2 2 0 0
0  3 3 0 1
0  4 4 1 0
0  758 0 1 0
0  759 1 0 0
0  760 2 0 1
0  761 3 1 0
0  1720 0 0 0
0  1721 1 0 1
0  1722 2 1 0
0  2669 0 0 1
0  2670 1 1 0
0  3500 0 1 0
1  5476 0 0 0
1  5477 1 0 0
1  5478 2 0 0
1  5479 3 0 0
1  5480 4 0 0
1  5481 5 0 1
1  5482 6 1 0
1  6233 0 0 0
1  6234 1 0 0
1  6235 2 0 0
1  6236 3 0 0
1  6237 4 0 1
1  6238 5 1 0
1  7194 0 0 0
1  7195 1 0 0
1  7196 2 0 0
1  7197 3 0 1
1  7198 4 1 0
1  8142 0 0 0
1  8143 1 0 0
1  8144 2 0 1
1  8145 3 1 0
1  8972 0 0 0
1  8973 1 0 1
1  8974 2 1 0
1  9632 0 0 1
1  9633 1 1 0
1  10122 0 1 0
2  10942 0 0 1
2  10954 1 1 0
2  10955 2 0 0
2  10956 3 0 1
2  10957 4 1 0
2  10958 5 0 0
2  10959 6 0 0
2  10960 7 0 1
2  10961 8 1 0
2  11214 2 0 0
2  11710 0 1 0
2  11711 1 0 0
2  11712 2 0 1
2  11713 3 1 0
2  11714 4 0 0
2  11715 5 0 0
2  11716 6 0 1
2  11717 7 1 0
2  12670 0 0 0
2  12671 1 0 1
2  12672 2 1 0
2  12673 3 0 0
2  12674 4 0 0
2  12675 5 0 1
2  12676 6 1 0
2  13617 0 0 1
2  13618 1 1 0
2  13619 2 0 0
2  13620 3 0 0
2  13621 4 0 1
2  13622 5 1 0
2  14446 0 1 0
2  14447 1 0 0
2  14448 2 0 0
2  14449 3 0 1
2  14450 4 1 0
2  15105 0 0 0
2  15106 1 0 0
2  15107 2 0 1
2  15108 3 1 0
2  15594 0 0 0
2  15595 1 0 1
2  15596 2 1 0
2  15942 0 0 1
2  15943 1 1 0
2  16178 0 1 0
3  16413 0 0 1
3  16433 1 1 0
3  16434 2 0 0
3  16435 3 0 0
3  16436 4 0 0
3  16885 2 0 0
3  17189 0 1 0
3  17190 1 0 0
3  17191 2 0 0
3  17192 3 0 0
3  18148 0 0 0
3  18149 1 0 0
3  18150 2 0 0
3  19094 0 0 0
3  19095 1 0 0
3  19922 0 0 0
4  21884 0 0 1
4  21885 1 1 0
4  21908 2 0 1
4  21909 3 1 0
4  21910 4 0 0
4  21911 5 0 0
4  21912 6 0 0
4  21913 7 0 1
4  21914 8 1 0
4  22602 7 0 1
4  22642 0 1 0
4  22664 1 0 1
4  22665 2 1 0
4  22666 3 0 0
4  22667 4 0 0
4  22668 5 0 0
4  22669 6 0 1
4  22670 7 1 0
4  23537 7 1 0
4  23622 0 0 1
4  23623 1 1 0
4  23624 2 0 0
4  23625 3 0 0
4  23626 4 0 0
4  23627 5 0 1
4  23628 6 1 0
4  24567 0 1 0
4  24568 1 0 0
4  24569 2 0 0
4  24570 3 0 0
4  24571 4 0 1
4  24572 5 1 0
4  25394 0 0 0
4  25395 1 0 0
4  25396 2 0 0
4  25397 3 0 1
4  25398 4 1 0
4  26051 0 0 0
4  26052 1 0 0
4  26053 2 0 1
4  26054 3 1 0
4  26539 0 0 0
4  26540 1 0 1
4  26541 2 1 0
4  26886 0 0 1
